gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_value,cltv,tenure_group,avg_monthly_charge,charge_vs_avg,payment_ratio,total_services,cost_per_service,high_risk,engagement_score,tenure_x_contract,charge_x_risk,log_total_charges,log_monthly_charges,log_cltv
Female,No,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,90.15,2044.95,0,5110,Growing,88.9108695652174,25.388307539400827,0.986254792736743,3,30.05,1,1.748015873015873,0,90.15,7.623617508285297,4.512506501124672,8.53915035876828
Male,No,Yes,Yes,47,No,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,40.3,1794.8,0,5040,Mature,38.18723404255319,-24.46169246059918,0.9475740457209229,3,13.433333333333332,1,4.081349206349207,47,40.3,7.493205884086708,3.720862499966987,8.525359754082631
Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.25,7173.15,0,5795,Loyal,105.4875,40.48830753940082,1.0022565320665082,6,17.541666666666668,1,5.801587301587301,136,105.25,8.878239566711109,4.665794807804526,8.664923303440572
Female,No,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,104.0,7039.05,0,4741,Loyal,105.06044776119404,39.23830753940082,1.010196613088404,5,20.8,2,4.64484126984127,134,208.0,8.859370551399595,4.653960350157523,8.464214266625351
Female,No,No,No,14,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.65,921.4,0,5351,Growing,65.81428571428572,4.888307539400827,0.9449287252589476,4,17.4125,3,0.7658730158730158,0,208.95,6.826978968954849,4.257738109130536,8.585225601808064
Male,No,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,4018.35,0,4133,Loyal,70.49736842105263,9.53830753940082,0.948820570942835,1,74.3,3,2.9345238095238093,0,222.9,8.298875476997292,4.321480134805848,8.327000740241713
Female,No,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,100.9,5448.6,0,6153,Loyal,99.06545454545456,36.13830753940083,0.981818181818182,4,25.225,0,4.3353174603174605,55,0.0,8.60329749046837,4.623991940228679,8.724857555881988
Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.25,20.25,0,4769,New,20.25,-44.51169246059918,1.0,1,20.25,2,0.1567460317460317,0,40.5,3.056356895370426,3.056356895370426,8.470101583882387
Male,No,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.9,2085.45,0,3875,Growing,90.67173913043476,32.13830753940083,0.9357248620271904,4,24.225,2,0.8908730158730158,0,193.8,7.6432193361691105,4.583946549536464,8.262558973010657
Male,No,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.1,5135.15,0,3142,Mature,109.25851063829786,39.338307539400816,1.0495534163141005,5,20.82,3,2.367063492063492,0,312.29999999999995,8.544059050550798,4.6549122778829055,8.052933036797567
Male,No,No,No,38,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.1,730.1,0,2907,Mature,19.21315789473684,-44.66169246059918,0.9558785022257136,1,20.1,0,1.6706349206349205,38,0.0,6.59455024929927,3.0492730404820207,7.97522083865341
Female,Yes,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.55,118.25,0,2069,New,59.125,-8.211692460599181,1.0455349248452697,2,28.275,2,0.3134920634920635,0,113.1,4.781222129768451,4.052654135167892,7.635303886259415
Male,No,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.6,1108.6,0,3351,Growing,73.90666666666667,3.838307539400816,1.0773566569484936,1,68.6,2,1.351190476190476,0,137.2,7.0117548690006215,4.242764567340374,8.117312461601975
Female,No,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.05,1815.65,0,5379,Mature,69.83269230769231,4.288307539400819,1.011335152899237,1,69.05,2,0.503968253968254,0,138.1,7.504749424635169,4.249209272783016,8.59044365315583
Female,No,Yes,Yes,35,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.7,730.4,0,5636,Mature,20.86857142857143,-45.061692460599176,1.0593183466279912,1,19.7,0,4.628968253968254,70,0.0,6.594960505715281,3.030133700271324,8.637107288081575
Male,No,No,Yes,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.05,75.45,0,2948,New,25.15,-44.71169246059918,1.254364089775561,1,20.05,2,1.1845238095238095,0,40.1,4.336636932375072,3.0469005601283903,7.989221408815276
Male,No,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.4,4014.6,0,2662,Mature,95.58571428571427,29.638307539400827,1.0125605326876512,4,23.6,3,2.1547619047619047,0,283.20000000000005,8.297942054817371,4.558078578454241,7.887208585813932
Male,No,Yes,No,10,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.95,568.85,0,3519,New,56.885000000000005,-9.811692460599176,1.035213830755232,3,18.316666666666663,2,1.5674603174603174,0,109.9,6.3453731683017445,4.024458434757935,8.166216268592143
Female,No,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),93.7,5860.7,0,4300,Loyal,96.07704918032786,28.938307539400824,1.0253687212414928,5,18.74,0,3.5615079365079367,61,0.0,8.676194942888575,4.550714000192032,8.366602832783736
Female,No,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7279.35,0,5502,Loyal,107.04926470588236,45.48830753940082,0.970968387354942,6,18.375,0,3.801587301587301,136,0.0,8.89293421695815,4.711779921046349,8.613048677059759
Male,No,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.9,1064.95,0,4614,New,106.495,34.13830753940083,1.0767947421638018,5,19.78,2,1.8531746031746037,10,197.8,6.971621699310552,4.604169685654508,8.437067146936952
Female,No,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.45,5886.85,0,4480,Loyal,81.76180555555555,15.688307539400824,1.0163058490435743,6,13.408333333333331,1,5.857142857142857,144,80.45,8.680646184540727,4.399989335048054,8.407601514786142
Male,No,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,79.4,4238.45,0,4162,Loyal,77.06272727272727,14.638307539400827,0.9705633157774216,3,26.46666666666667,2,3.192460317460317,0,158.8,8.352188822830897,4.387014176184921,8.333991247194975
Female,No,No,No,7,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),62.8,418.3,0,4080,New,59.75714285714286,-1.9616924605991808,0.9515468607825296,4,15.7,1,0.6686507936507936,0,62.8,6.038586654176717,4.155753190350744,8.314097335405807
Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.9,136.05,0,2044,New,68.025,10.138307539400827,0.908210947930574,1,74.9,2,0.1706349206349206,0,149.8,4.920345822748795,4.329416684401584,7.623153068476902
Female,No,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,708.2,0,5770,New,78.6888888888889,10.088307539400816,1.0512877607065985,2,37.425,3,0.4107142857142857,0,224.55,6.5641375742000525,4.328757705794541,8.660600654710967
Male,No,No,Yes,27,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.85,788.55,0,2682,Mature,29.205555555555552,-38.91169246059918,1.1298087255534062,1,25.85,1,3.517857142857143,54,25.85,6.671463162912652,3.2902658209548736,7.894690850425624
Female,No,Yes,No,64,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,68.3,4378.8,0,5425,Loyal,68.41875,3.5383075394008188,1.0017386530014645,5,13.66,1,4.603174603174603,128,68.3,8.38475834022749,4.238444906195857,8.598957493218878
Male,No,No,No,70,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),48.4,3442.8,0,4483,Loyal,49.182857142857145,-16.36169246059918,1.0161747343565526,4,12.1,0,3.543650793650793,140,0.0,8.144330791852086,3.899950424193877,8.40827078419205
Male,Yes,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,105.05,7171.7,0,4143,Loyal,107.04029850746268,40.28830753940082,1.018946201879702,6,17.508333333333333,2,3.787698412698413,134,210.1,8.878037431746998,4.663910681010692,8.329416783939319
Female,No,No,No,24,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.15,553.0,0,3904,Growing,23.041666666666668,-39.61169246059918,0.9161696487740226,1,25.15,0,2.4761904761904763,48,0.0,6.317164686747284,3.263849190510932,8.270013062273787
Male,No,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.5,96.85,0,5390,New,24.2125,-45.26169246059918,1.2416666666666667,1,19.5,0,4.198412698412699,8,0.0,4.583435693842085,3.0204248861443626,8.592486175451668
Male,No,Yes,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.95,4122.9,0,5635,Mature,93.70227272727271,28.188307539400824,1.0080933052961023,4,23.2375,2,3.1825396825396823,0,185.9,8.324554596540237,4.5427627258594745,8.636929873018572
Female,No,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.7,1482.3,0,4528,Loyal,20.5875,-44.061692460599176,0.9945652173913044,1,20.7,1,5.142857142857143,144,20.7,7.302024614329567,3.077312260546414,8.418256443556213
Male,No,No,No,66,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.35,1240.8,0,5637,Loyal,18.8,-45.41169246059918,0.9715762273901808,1,19.35,0,3.0595238095238093,132,0.0,7.124317218930792,3.013080911888604,8.637284671674058
Male,Yes,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.35,6578.55,0,4073,Loyal,101.20846153846152,39.588307539400816,0.9698942169474034,5,20.87,3,2.617063492063492,0,313.04999999999995,8.791721632922973,4.6572881402501976,8.31238059678675
Male,No,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.55,19.55,0,5272,New,19.55,-45.21169246059918,1.0,1,19.55,1,1.1567460317460316,0,19.55,3.022860940942244,3.022860940942244,8.57035473953047
Male,No,Yes,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,74.05,2802.3,0,5975,Mature,73.74473684210527,9.28830753940082,0.9958776075908882,6,12.341666666666669,1,4.384920634920635,38,74.05,7.938552573621769,4.318154558079471,8.695506726812653
Male,No,No,Yes,23,No,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,40.1,857.75,0,2327,Growing,37.29347826086956,-24.661692460599177,0.9300119267049766,3,13.366666666666667,0,3.7480158730158726,46,0.0,6.755477843536559,3.716008121502189,7.752764808851328
Female,No,Yes,No,10,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.1,184.4,0,3509,New,18.44,-44.66169246059918,0.9174129353233832,1,20.1,0,2.281746031746032,10,0.0,5.2225156531317545,3.0492730404820207,8.163371316459912
Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.55,6093.3,0,5940,Loyal,84.62916666666666,18.78830753940082,1.0129164173149812,6,13.925,1,5.857142857142857,144,83.55,8.715109187083549,4.4373430753445895,8.689632748355741
Female,No,Yes,No,35,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,56.85,1861.1,0,3102,Mature,53.17428571428571,-7.911692460599177,0.9353436361351928,3,18.95,2,1.91468253968254,0,113.7,7.529460162087717,4.0578534536396855,8.04012466444838
Female,No,Yes,Yes,58,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.55,1079.65,0,4125,Loyal,18.614655172413794,-45.21169246059918,0.9521562748037746,1,19.55,0,4.948412698412699,116,0.0,6.985317990929928,3.022860940942244,8.325063693631197
Male,No,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.15,7475.1,0,4649,Loyal,106.78714285714288,41.38830753940083,1.006002287867573,6,17.691666666666666,2,4.829365079365079,70,212.3,8.919466544622965,4.674229721919586,8.444622498581403
Male,No,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.95,2862.55,0,2125,Mature,75.33026315789475,14.188307539400824,0.9541515282823908,5,15.79,0,4.242063492063492,38,0.0,7.959817392830412,4.381401439279963,7.661997558901893
Female,No,Yes,Yes,60,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.75,3069.45,0,6307,Loyal,51.1575,-15.011692460599178,1.028291457286432,3,16.583333333333332,3,3.261904761904762,0,149.25,8.029579409644032,3.926911617921897,8.74957394808293
Male,No,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.4,2349.8,0,5461,Mature,90.37692307692308,27.638307539400827,0.9781052281052282,4,23.1,2,0.9325396825396826,0,184.8,7.762510974738495,4.536891345234797,8.60557030203365
Female,No,No,No,8,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),58.2,469.25,0,3325,New,58.65625,-6.561692460599176,1.0078393470790377,4,14.55,0,1.6825396825396826,8,0.0,6.15326446818114,4.0809215418899605,8.109525659752872
Female,Yes,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.95,3301.05,0,3273,Mature,91.69583333333334,27.188307539400824,0.9972358165669748,3,30.65,2,1.9285714285714288,0,183.9,8.102298766703406,4.532061714167453,8.09376775793108
Male,Yes,No,No,54,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),65.25,3529.95,0,6161,Loyal,65.36944444444444,0.4883075394008216,1.0018305661983822,4,16.3125,0,2.321428571428571,54,0.0,8.169322235533594,4.193435464866331,8.726156679156613
Female,No,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.1,4144.9,0,5832,Loyal,75.36181818181818,8.338307539400816,1.0309414251958713,1,73.1,3,0.9067460317460316,0,219.3,8.32987517307146,4.3054155323020415,8.671286726753637
Female,No,No,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),59.75,4265.0,0,4515,Loyal,59.23611111111112,-5.011692460599178,0.9913993491399348,3,19.916666666666668,0,3.4285714285714284,144,0.0,8.358431899031295,4.1067670822206574,8.415381925269553
Female,No,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,3246.45,0,5898,Loyal,60.11944444444444,-4.961692460599181,1.0053418803418803,3,19.933333333333334,1,5.178571428571429,108,59.8,8.085625351967414,4.107589788972121,8.682538124003075
Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.6,8337.45,0,5227,Loyal,115.79791666666668,51.838307539400816,0.9931210691823902,7,16.657142857142855,1,6.0,144,116.6,9.02863262676135,4.767289035464526,8.561784074744113
Male,No,No,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.3,5731.4,0,5624,Loyal,110.21923076923076,44.53830753940082,1.008410162573017,6,18.216666666666665,2,3.5793650793650795,104,218.6,8.653889570183916,4.703203926259457,8.63497622707262
Female,Yes,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),101.4,6176.6,0,4483,Loyal,102.94333333333334,36.63830753940083,1.0152202498356344,4,25.35,1,2.4047619047619047,60,101.4,8.728685125509973,4.628886712605407,8.40827078419205
Female,No,No,No,39,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.65,1905.4,0,5433,Mature,48.85641025641026,-14.11169246059918,0.9645885539271524,3,16.883333333333333,2,0.9702380952380952,0,101.3,7.552971925784532,3.944490195565648,8.600430789986293
Female,No,No,No,15,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,56.15,931.9,0,5473,Growing,62.126666666666665,-8.61169246059918,1.1064410804392997,2,28.075,0,1.4940476190476188,15,0.0,6.838298013966916,4.04567939024082,8.607764889600624
Male,No,Yes,Yes,43,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.2,776.25,0,5594,Mature,18.052325581395348,-45.561692460599176,0.9402252906976744,1,19.2,1,3.740079365079365,43,19.2,6.655762048938863,3.005682604407159,8.629628620746026
Female,Yes,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),83.0,5243.05,0,5428,Loyal,83.22301587301588,18.23830753940082,1.002686938229107,6,13.833333333333334,0,2.732142857142857,63,0.0,8.564849379544466,4.430816798843313,8.599510233905452
Male,Yes,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.1,141.65,0,5592,New,70.825,5.338307539400816,1.0103423680456491,1,70.1,2,1.1706349206349205,0,140.2,4.960394077659509,4.264087336809195,8.629271094821588
Female,No,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.3,7679.65,0,4183,Loyal,106.66180555555556,43.53830753940082,0.9848735508361548,7,15.471428571428572,1,6.0,144,108.3,8.94645945797701,4.694096395182493,8.339023005744759
Male,No,Yes,Yes,40,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.25,1006.9,0,3217,Mature,25.1725,-39.51169246059918,0.9969306930693068,1,25.25,0,4.698412698412699,80,0.0,6.9156242373608325,3.2676659890376327,8.076515327552329
Female,No,Yes,No,58,No,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,45.35,2540.1,0,5137,Loyal,43.79482758620689,-19.411692460599177,0.9657073337642093,3,15.116666666666667,2,3.234126984126984,58,90.7,7.840352337130602,3.836221292011864,8.544419177669829
Male,No,No,No,67,No,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,43.9,3097.2,0,6344,Loyal,46.22686567164179,-20.86169246059918,1.0530037738414988,3,14.633333333333333,1,3.359126984126984,134,43.9,8.038576576672263,3.8044377947482086,8.755422380148488
Male,No,Yes,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,79.3,2484.0,0,5238,Mature,80.12903225806451,14.53830753940082,1.010454379042428,5,15.86,1,3.1448412698412698,31,79.3,7.818027938530729,4.385769620952716,8.56388591940822
Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.9,5785.65,0,4503,Loyal,83.85,20.138307539400827,0.9876325088339222,3,28.3,2,2.386904761904762,0,169.8,8.663308819357752,4.45318382899021,8.412721169819527
Male,No,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,79.25,2619.15,0,2735,Mature,81.8484375,14.488307539400822,1.03278785488959,2,39.625,2,2.7301587301587302,32,158.5,7.870986847024712,4.385146762010125,7.914252278742441
Female,No,No,No,21,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),71.05,1524.85,0,5138,Growing,72.61190476190475,6.288307539400819,1.0219831775074562,5,14.21,0,3.005952380952381,42,0.0,7.330306910813801,4.277360322445531,8.54461378699223
Male,No,No,No,52,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,53.75,2790.65,0,5957,Loyal,53.66634615384616,-11.011692460599178,0.998443649373882,3,17.916666666666668,1,2.1507936507936507,52,53.75,7.934388097858083,4.00277736869661,8.692490133273228
Female,No,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.25,1784.5,0,5897,Loyal,24.78472222222222,-40.51169246059918,1.0220504009163802,1,24.25,0,5.142857142857143,144,0.0,7.487453767034503,3.228826155721369,8.682368589375221
Male,No,Yes,Yes,52,No,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),44.25,2276.1,0,6340,Loyal,43.77115384615384,-20.51169246059918,0.9891786179921772,3,14.75,0,4.15079365079365,52,0.0,7.730657982534619,3.8122026701459353,8.754791763700032
Female,No,No,No,41,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),50.05,2029.05,0,2157,Mature,49.4890243902439,-14.71169246059918,0.9887916961087694,2,25.025,0,1.85515873015873,41,0.0,7.615815702274378,3.9328055446106736,7.67693714581808
Male,No,No,No,41,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.15,802.35,0,4982,Mature,19.569512195121952,-44.61169246059918,0.971191672214489,1,20.15,0,2.712301587301587,82,0.0,6.688790484489344,3.0516399054922867,8.513787398281405
Male,No,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),69.35,4653.25,0,5589,Loyal,69.45149253731343,4.588307539400816,1.001463482874022,5,13.87,1,4.64484126984127,67,69.35,8.445536059652007,4.253482783560398,8.628734566149145
Female,No,Yes,Yes,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.35,275.9,0,4146,Growing,17.24375,-45.41169246059918,0.8911498708010335,1,19.35,1,2.365079365079365,0,19.35,5.623656430176916,3.013080911888604,8.330140460246382
Male,No,No,No,17,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.15,343.45,0,2717,Growing,20.20294117647059,-45.61169246059918,1.0549838734449395,1,19.15,0,2.378968253968254,34,0.0,5.841948942039205,3.003204288392692,7.907651594711089
Male,No,Yes,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.0,2130.45,0,4355,Mature,60.87,-3.7616924605991775,0.9978688524590164,4,15.25,1,2.0575396825396823,0,61.0,7.664557778271204,4.127134385045092,8.37930948405285
Female,No,Yes,Yes,58,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.5,1191.4,0,6186,Loyal,20.54137931034483,-44.26169246059918,1.00201850294365,1,20.5,0,4.948412698412699,116,0.0,7.083723361803917,3.068052935133617,8.73020559553099
Male,No,Yes,Yes,52,No,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50.2,2554.0,0,5396,Loyal,49.11538461538461,-14.561692460599176,0.978394115844315,4,12.55,0,5.2936507936507935,104,0.0,7.845807502637805,3.9357395320454622,8.593598522618644
