customerid,city,zip_code,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_value,churn_score,cltv,churn_reason,avg_monthly_charge,charge_vs_avg,payment_ratio,total_services,cost_per_service,high_risk,engagement_score,tenure_x_contract,charge_x_risk
5701-ZIKJE,Redcrest,95569,40.363446,-123.835041,Male,No,No,No,13,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.55,610.75,0,29,5530,,46.98076923076923,-14.211692460599181,0.9293920718253063,2,25.275,2,0.4662698412698413,0,101.1
5032-MIYKT,Weott,95571,40.310119,-123.909449,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.7,70.7,0,28,4056,,70.7,5.9383075394008245,1.0,1,70.7,2,0.15674603174603174,0,141.4
7396-VJUZB,Willow Creek,95573,40.949012,-123.655847,Male,No,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,155.35,0,57,2776,,38.8375,-19.51169246059918,0.8582872928176796,1,45.25,1,2.198412698412698,0,45.25
9717-QEBGU,Leggett,95585,39.873371,-123.741474,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,144.0,0,37,2980,,72.0,5.538307539400819,1.0241820768136558,1,70.3,3,0.17063492063492064,0,210.89999999999998
5172-RKOCB,Piercy,95587,39.955587,-123.681175,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.95,7875.0,0,21,5758,,109.375,44.188307539400824,1.0039008719596145,6,18.158333333333335,1,4.857142857142858,144,108.95
6509-TSGWN,Whitethorn,95589,40.053159,-123.995867,Female,No,Yes,Yes,37,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,26.45,911.6,0,72,5359,,24.63783783783784,-38.311692460599176,0.9314872528483115,1,26.45,1,2.6567460317460316,0,26.45
3178-CIFOT,Amador City,95601,38.431407,-120.8421,Female,No,No,No,23,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),19.65,478.1,0,58,5916,,20.786956521739132,-45.11169246059918,1.0578603827857065,1,19.65,1,1.4623015873015872,23,19.65
4530-NDRKU,Auburn,95603,38.912881,-121.082766,Female,No,Yes,Yes,42,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,19.05,761.85,0,80,5091,,18.139285714285716,-45.71169246059918,0.952193475815523,1,19.05,2,3.7261904761904763,42,38.1
5985-TBABQ,West Sacramento,95605,38.592745,-121.540036,Female,No,No,No,32,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.75,2282.95,0,66,2830,,71.3421875,9.988307539400822,0.9544105351170568,4,18.6875,0,2.015873015873016,32,0.0
9800-ONTFE,Brooks,95606,38.809804,-122.241383,Female,No,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.8,1615.1,0,37,4479,,73.41363636363636,11.038307539400819,0.9685176301271288,1,75.8,2,2.4484126984126986,0,151.6
6743-HHQPF,Capay,95607,38.681651,-122.130569,Male,No,Yes,No,42,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.1,1097.15,0,57,4959,,26.12261904761905,-39.66169246059918,1.0407417947258586,0,25.1,2,1.5833333333333335,0,50.2
8455-HIRAQ,Carmichael,95608,38.626128,-121.328011,Female,No,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,369.3,0,65,4909,,46.1625,-20.311692460599176,1.0385264341957254,1,44.45,1,0.25396825396825395,0,44.45
6616-AALSR,Citrus Heights,95610,38.69508,-121.271616,Female,No,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),104.3,6725.3,0,76,4997,,103.46615384615384,39.53830753940082,0.9920053101261155,5,20.86,1,5.617063492063492,130,104.3
9415-ZNBSX,Cool,95614,38.880622,-120.973865,Female,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.0,6293.2,0,46,5650,,89.90285714285714,24.23830753940082,1.0101444622792937,7,12.714285714285714,1,5.972222222222222,140,89.0
4018-KJYUY,Courtland,95615,38.311609,-121.554034,Male,No,No,Yes,22,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.15,432.5,0,78,2722,,19.65909090909091,-44.61169246059918,0.9756372659598467,1,20.15,1,1.4484126984126984,0,20.15
3884-UEBXB,Diamond Springs,95619,38.683605,-120.811852,Female,No,Yes,Yes,67,No,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),36.15,2434.45,0,39,6314,,36.33507462686567,-28.61169246059918,1.0051196300654404,2,18.075,0,5.216269841269841,134,0.0
8780-RSYYU,Dixon,95620,38.392821,-121.799917,Female,No,No,No,25,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.2,532.1,0,23,2159,,21.284000000000002,-45.561692460599176,1.1085416666666668,1,19.2,2,0.49007936507936506,0,38.4
5537-UXXVS,Citrus Heights,95621,38.69549,-121.307864,Female,No,Yes,No,20,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.25,375.25,0,68,4137,,18.7625,-45.51169246059918,0.9746753246753247,1,19.25,1,1.4206349206349205,0,19.25
1791-PQHBB,El Dorado,95623,38.63153,-120.842609,Female,No,No,Yes,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.2,125.95,0,31,5056,,62.975,-3.5616924605991755,1.029003267973856,3,20.400000000000002,2,1.4563492063492063,0,122.4
8701-DGLVH,Elk Grove,95624,38.434138,-121.30587,Male,No,No,No,51,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.45,1042.65,0,65,6097,,20.444117647058825,-44.311692460599176,0.9997123543794046,1,20.45,0,2.8511904761904763,102,0.0
8741-LQOBK,Elmira,95625,38.349195,-121.902943,Female,No,Yes,Yes,46,No,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),35.05,1620.25,0,33,4829,,35.22282608695652,-29.71169246059918,1.0049308441357068,2,17.525,1,2.9246031746031744,0,35.05
8082-GHXOP,Esparto,95627,38.834469,-122.127193,Male,No,No,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.0,659.35,0,24,5611,,50.71923076923077,-20.76169246059918,1.1527097902097903,1,44.0,1,1.3234126984126984,0,44.0
0980-FEXWF,Fiddletown,95629,38.513484,-120.704613,Male,No,Yes,Yes,26,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,50.35,1285.8,0,48,3386,,49.45384615384615,-14.411692460599177,0.9822015124894965,2,25.175,0,3.6468253968253967,26,0.0
3011-WQKSZ,Foresthill,95631,39.031876,-120.811141,Male,No,No,Yes,19,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.0,377.55,0,31,5188,,19.871052631578948,-44.76169246059918,0.9935526315789474,1,20.0,3,1.4067460317460316,0,60.0
8218-FFJDS,Georgetown,95634,38.9386,-120.785514,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.4,6058.95,0,27,6114,,84.15208333333334,21.638307539400827,0.9739824459876543,6,14.4,1,4.857142857142858,144,86.4
1986-PHGZF,Greenwood,95635,38.921333,-120.897718,Male,Yes,No,No,18,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.4,964.9,0,54,2812,,53.605555555555554,-6.36169246059918,0.9179033485540334,3,19.466666666666665,2,0.6785714285714286,0,116.8
9360-OMDZZ,Herald,95638,38.313447,-121.123886,Male,No,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.1,2322.85,0,69,3192,,96.78541666666666,29.338307539400816,1.0285379029401347,3,31.366666666666664,3,0.7619047619047619,0,282.29999999999995
0345-XMMUG,Ione,95640,38.33788,-120.954202,Female,No,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.9,4854.3,0,45,5119,,105.52826086956522,44.13830753940083,0.9690382081686428,6,18.150000000000002,1,4.496031746031746,92,108.9
8024-XNAFQ,Isleton,95641,38.154823,-121.601358,Female,Yes,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),107.4,7748.75,0,56,5294,,107.62152777777777,42.63830753940083,1.0020626422511898,6,17.900000000000002,1,3.857142857142857,144,107.4
2988-GBIVW,Knights Landing,95645,38.875508,-121.765866,Female,Yes,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.85,6470.1,0,64,5129,,92.43,26.088307539400816,1.0173913043478262,3,30.28333333333333,3,2.4007936507936507,0,272.54999999999995
2832-SCUCO,Kirkwood,95646,38.631489,-120.015167,Female,No,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.9,57.4,0,40,2822,,28.7,-44.86169246059918,1.442211055276382,1,19.9,2,0.17063492063492064,0,39.8
7036-ZZKBD,Lincoln,95648,38.922812,-121.312005,Male,No,Yes,No,31,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),66.4,2019.8,0,79,3282,,65.15483870967742,1.6383075394008273,0.9812475709288767,4,16.6,2,2.001984126984127,0,132.8
0265-PSUAE,Lotus,95651,38.815515,-120.916997,Female,No,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.7,1522.7,0,72,3337,,95.16875,35.938307539400824,0.9450719960278053,5,20.14,1,2.9365079365079367,0,100.7
0463-TXOAK,Madison,95653,38.674276,-121.961866,Male,No,No,Yes,52,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.6,1334.5,0,76,5662,,25.66346153846154,-39.16169246059918,1.0024789663461537,1,25.6,0,3.865079365079365,104,0.0
0594-UFTUL,Mather,95655,38.549822,-121.266725,Male,No,Yes,Yes,13,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.85,252.0,0,31,2928,,19.384615384615383,-44.91169246059918,0.9765549312148808,1,19.85,2,2.323412698412698,0,39.7
9509-MPYOD,Newcastle,95658,38.883224,-121.15918,Female,No,No,No,35,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.75,700.45,0,67,4261,,20.012857142857143,-44.01169246059918,0.9644750430292599,1,20.75,0,1.628968253968254,35,0.0
9128-CPXKI,Nicolaus,95659,38.788898,-121.608624,Female,No,No,No,59,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,95.8,5655.45,0,45,5470,,95.85508474576271,31.03830753940082,1.0005749973461662,4,23.95,1,3.390873015873016,118,95.8
0129-KPTWJ,North Highlands,95660,38.671295,-121.388251,Male,No,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,6747.35,0,20,5943,,93.71319444444445,29.888307539400827,0.9901024241357047,4,23.6625,3,2.571428571428571,0,283.95000000000005
5855-EIBDE,Orangevale,95662,38.689174,-121.218435,Female,No,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),106.65,5174.35,0,57,5948,,105.59897959183674,41.88830753940083,0.9901451438521963,6,17.775000000000002,0,4.537698412698413,98,0.0
5365-LLFYV,Penryn,95663,38.859093,-121.182872,Female,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,105.6,0,65,2245,,52.8,-18.911692460599177,1.1515812431842964,1,45.85,2,0.17063492063492064,0,91.7
5956-YHHRX,Pilot Hill,95664,38.803731,-121.043799,Male,Yes,No,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.35,2271.85,0,22,4934,,108.18333333333332,39.588307539400816,1.036735345791407,5,20.869999999999997,3,1.005952380952381,0,313.04999999999995
6008-NAIXK,Pine Grove,95665,38.400264,-120.641274,Male,Yes,No,No,54,No,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,55.45,2966.95,0,58,4521,,54.943518518518516,-9.311692460599176,0.9908659786928496,4,13.8625,2,2.321428571428571,54,110.9
1928-BXYIV,Placerville,95667,38.733714,-120.795213,Male,No,No,No,1,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,61.15,61.15,0,28,4592,,61.15,-3.61169246059918,1.0,3,20.383333333333333,2,0.44246031746031744,0,122.3
5760-FXFVO,Pleasant Grove,95668,38.833554,-121.498102,Male,No,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,494.95,0,35,4093,,82.49166666666666,14.188307539400824,1.0448596157905847,3,26.316666666666666,3,0.5119047619047619,0,236.85000000000002
0961-ZWLVI,Rancho Cordova,95670,38.602723,-121.279913,Male,No,No,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.2,5290.45,0,44,6005,,107.96836734693878,44.438307539400824,0.9887213127009045,6,18.2,1,3.537698412698413,49,109.2
5181-OABFK,Rescue,95672,38.724322,-120.991237,Female,No,Yes,Yes,56,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),61.3,3346.8,0,72,4173,,59.76428571428572,-3.4616924605991812,0.9749475646702401,4,15.325,1,5.349206349206349,112,61.3
4007-NHVHI,Rio Linda,95673,38.688764,-121.457596,Female,Yes,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,96.85,5219.65,0,57,5679,,93.20803571428571,32.088307539400816,0.9623958256508592,4,24.2125,3,1.3492063492063493,0,290.54999999999995
7816-VGHTO,Rio Oso,95674,38.954144,-121.482536,Female,No,Yes,Yes,6,No,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,40.55,217.5,0,30,2866,,36.25,-24.21169246059918,0.8939580764488286,3,13.516666666666666,0,4.511904761904762,12,0.0
5871-DGTXZ,River Pines,95675,38.545775,-120.743325,Male,No,No,No,32,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.8,607.7,0,38,4636,,18.990625,-44.96169246059918,0.9591224747474748,1,19.8,0,1.5873015873015872,32,0.0
7550-WIQVA,Rocklin,95677,38.7904,-121.236973,Male,No,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.25,5431.4,0,71,4972,,108.62799999999999,43.48830753940082,1.0034919168591223,6,18.041666666666668,2,4.551587301587301,50,216.5
7544-ZVIKX,Roseville,95678,38.759751,-121.288545,Male,No,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.05,6004.85,0,75,5870,,103.53189655172415,40.28830753940082,0.9855487534671504,5,21.009999999999998,1,4.51984126984127,58,105.05
0016-QLJIS,Sheridan,95681,38.984756,-121.345074,Female,No,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,90.45,5957.9,0,25,5509,,91.66,25.688307539400824,1.0133775566611387,7,12.921428571428573,1,5.902777777777778,130,90.45
7508-DQAKK,Shingle Springs,95682,38.598936,-120.963092,Female,No,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),86.4,5442.05,0,33,6474,,85.03203125,21.638307539400827,0.9841670283564814,7,12.342857142857143,1,3.888888888888889,128,86.4
5176-OLSKT,Sloughhouse,95683,38.470423,-121.114897,Female,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),66.9,4370.25,0,61,5546,,66.2159090909091,2.1383075394008273,0.9897744258730805,4,16.725,0,4.488095238095238,132,0.0
9356-AXGMP,Somerset,95684,38.606703,-120.586659,Male,No,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.7,4428.6,0,60,5461,,116.54210526315791,45.938307539400824,1.0527742119526458,6,18.45,2,3.384920634920635,38,221.4
3556-BVQGL,Sutter Creek,95685,38.432145,-120.77069,Female,No,Yes,No,20,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.0,416.45,0,71,3585,,20.822499999999998,-44.76169246059918,1.041125,1,20.0,1,2.4206349206349205,20,20.0
8979-CAMGB,Vacaville,95687,38.333133,-121.920151,Male,Yes,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,102.1,6688.1,0,47,6100,,104.5015625,37.338307539400816,1.0235216699314398,5,20.419999999999998,1,2.6031746031746033,64,102.1
7581-EBBOU,Volcano,95689,38.481902,-120.603668,Female,No,No,No,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.15,4224.7,0,62,4260,,70.41166666666666,5.388307539400827,1.0037301021620337,5,14.030000000000001,1,2.547619047619048,60,70.15
5073-RZGBK,West Sacramento,95691,38.627951,-121.593287,Female,No,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),80.05,4042.2,0,26,5823,,80.844,15.288307539400819,1.0099188007495314,6,13.341666666666667,1,4.551587301587301,50,80.05
2192-CKRLV,Wilton,95693,38.392559,-121.225093,Female,No,Yes,No,72,No,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,49.2,3580.95,0,33,4700,,49.735416666666666,-15.561692460599176,1.0108824525745257,4,12.3,2,4.571428571428571,144,98.4
3154-HMWUU,Winters,95694,38.578604,-122.024579,Male,No,Yes,No,60,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.5,1198.8,0,63,5848,,19.98,-44.26169246059918,0.9746341463414634,1,20.5,1,3.9761904761904763,120,20.5
6119-SPUDB,Woodland,95695,38.71967,-121.862416,Male,No,No,No,46,No,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,38.25,1755.35,0,73,2653,,38.15978260869565,-26.51169246059918,0.9976413753907359,3,12.75,0,3.067460317460317,92,0.0
6522-OIQSX,Alta,95701,39.218096,-120.79153,Female,No,Yes,Yes,69,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),54.95,3772.5,0,23,4175,,54.67391304347826,-9.811692460599176,0.994975669581042,4,13.7375,1,5.529761904761904,138,54.95
7813-ZGGAW,Applegate,95703,38.983388,-120.988814,Male,Yes,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.6,2877.95,0,40,3364,,92.83709677419354,31.838307539400816,0.9610465504574901,4,24.15,2,1.001984126984127,0,193.2
8748-HFWBO,Camino,95709,38.748316,-120.675512,Male,No,Yes,Yes,19,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.9,357.7,0,29,5964,,18.826315789473682,-44.86169246059918,0.946046019571542,1,19.9,0,3.4067460317460316,19,0.0
1052-QJIBV,Colfax,95713,39.084645,-120.894014,Female,No,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.9,1397.3,0,53,6015,,19.680281690140845,-44.86169246059918,0.9889588789015501,1,19.9,0,5.128968253968255,142,0.0
1319-YLZJG,Dutch Flat,95714,39.197215,-120.83679,Male,No,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.6,959.9,0,31,2499,,79.99166666666666,19.838307539400816,0.945527974783294,4,21.15,3,1.7380952380952381,0,253.79999999999998
0723-FDLAY,Gold Run,95717,39.170376,-120.838404,Male,No,No,No,44,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),85.25,3704.15,0,57,2292,,84.18522727272727,20.48830753940082,0.9875099973340443,6,14.208333333333334,1,2.4682539682539684,44,85.25
3050-RLLXC,Kyburz,95720,38.766036,-120.209673,Female,No,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),81.25,4620.4,0,62,5907,,82.50714285714285,16.48830753940082,1.0154725274725274,6,13.541666666666666,0,5.634920634920634,112,0.0
9298-WGMRW,Echo Lake,95721,38.851842,-120.076204,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.5,8312.75,0,44,4697,,115.45486111111111,50.73830753940082,0.9996091871091871,7,16.5,1,5.0,144,115.5
3088-LHEFH,Pollock Pines,95726,38.733908,-120.453416,Female,No,No,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.0,929.3,0,33,3885,,84.48181818181818,14.238307539400822,1.0693901035673188,2,39.5,2,0.4384920634920635,0,158.0
6583-KQJLK,Twin Bridges,95735,38.805481,-120.13287,Female,Yes,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,1285.05,0,70,5868,,85.67,29.888307539400827,0.9051241415742208,4,23.6625,3,1.7797619047619047,0,283.95000000000005
8544-JNBOX,Weimar,95736,39.00978,-120.978273,Male,No,No,No,72,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.8,1521.2,0,57,4626,,21.12777777777778,-43.96169246059918,1.0157585470085468,1,20.8,1,3.142857142857143,144,20.8
6681-ZSEXG,Rancho Cordova,95742,38.591134,-121.161585,Male,No,Yes,No,56,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),59.5,3389.25,0,71,5477,,60.52232142857143,-5.261692460599178,1.0171818727490995,3,19.833333333333332,0,4.2063492063492065,112,0.0
6139-ZZRBQ,Granite Bay,95746,38.749466,-121.184196,Male,Yes,No,No,64,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.05,1198.05,0,44,4309,,18.71953125,-44.71169246059918,0.9336424563591021,1,20.05,1,3.0317460317460316,128,20.05
6116-RFVHN,Roseville,95747,38.784329,-121.373245,Female,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.45,3414.65,0,42,3744,,100.43088235294118,35.688307539400824,0.9998096799695487,4,25.1125,3,2.0436507936507935,0,301.35
8884-FEEWR,El Dorado Hills,95762,38.684437,-121.055634,Male,No,No,No,35,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.6,754.0,0,70,2858,,21.542857142857144,-44.16169246059918,1.0457697642163661,1,20.6,0,1.628968253968254,35,0.0
3125-RAHBV,Rocklin,95765,38.823278,-121.281856,Male,No,No,No,22,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.3,467.15,0,55,2768,,21.23409090909091,-44.46169246059918,1.046014330497089,1,20.3,0,1.4484126984126984,22,0.0
0373-AIVNJ,Sacramento,95814,38.584505,-121.491956,Male,No,No,No,9,No,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,39.55,373.0,0,67,3755,,41.44444444444444,-25.21169246059918,1.0478999859530833,3,13.183333333333332,0,1.5535714285714286,9,0.0
1682-VCOIO,Sacramento,95816,38.574856,-121.46504,Male,No,No,No,23,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.45,481.1,0,43,3434,,20.917391304347827,-44.311692460599176,1.0228553205060062,1,20.45,0,1.4623015873015872,23,0.0
2072-ZVJJX,Sacramento,95818,38.556306,-121.495817,Male,No,Yes,No,68,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.25,1728.2,0,70,4571,,25.41470588235294,-39.51169246059918,1.0065230052417007,1,25.25,0,4.087301587301587,136,0.0
8849-AYPTR,Sacramento,95819,38.567594,-121.437507,Male,No,Yes,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.25,2964.05,0,57,3296,,89.81969696969698,26.48830753940082,0.9843254462432546,3,30.416666666666668,2,1.8869047619047619,0,182.5
9518-IMLHK,Sacramento,95820,38.53508,-121.444144,Male,No,No,No,31,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.45,2156.25,0,77,3175,,69.55645161290323,7.6883075394008245,0.9600614439324116,6,12.075000000000001,2,1.2876984126984126,0,144.9
3646-ITDGM,Sacramento,95822,38.512569,-121.495184,Female,No,No,No,56,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.7,1051.9,0,56,4831,,18.78392857142857,-45.061692460599176,0.9534989122552575,1,19.7,0,2.9206349206349205,112,0.0
3569-VLDHH,Sacramento,95824,38.517295,-121.439819,Male,No,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,75.1,5013.0,0,23,6123,,75.95454545454545,10.338307539400816,1.0113787677036679,6,12.516666666666666,2,4.773809523809524,66,150.2
8224-KDLKN,Sacramento,95825,38.590035,-121.412455,Male,No,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.0,1738.9,0,41,4275,,24.15138888888889,-39.76169246059918,0.9660555555555556,1,25.0,0,5.142857142857143,144,0.0
